fecha,temp_media,precipitacion
2017-08-27,15.36,0.03
2017-08-28,18.8,0.81
2017-08-29,14.48,0.57
2017-08-30,9.84,0.0
2017-08-31,11.51,0.0
2017-09-01,15.15,0.0
2017-09-02,16.59,0.13
2017-09-03,13.3,2.33
2017-09-04,11.03,0.23
2017-09-05,9.56,0.0
2017-09-06,11.69,0.01
2017-09-07,13.19,0.01
2017-09-08,13.87,0.71
2017-09-09,15.07,15.75
2017-09-10,13.68,44.61
2017-09-11,11.02,0.44
2017-09-12,12.35,0.0
2017-09-13,14.18,0.0
2017-09-14,14.36,0.0
2017-09-15,10.37,0.0
2017-09-16,11.76,0.0
2017-09-17,12.88,0.0
2017-09-18,15.5,0.0
2017-09-19,16.86,0.0
2017-09-20,16.93,3.89
2017-09-21,11.11,24.89
2017-09-22,10.99,0.03
2017-09-23,13.91,0.0
2017-09-24,15.45,0.0
2017-09-25,18.97,0.01
2017-09-26,12.35,27.96
2017-09-27,10.6,2.07
2017-09-28,11.82,0.23
2017-09-29,14.26,0.9
2017-09-30,17.1,6.41
2017-10-01,14.6,21.81
2017-10-02,13.19,0.1
2017-10-03,15.7,0.02
2017-10-04,19.2,0.0
2017-10-05,17.27,0.0
2017-10-06,15.12,0.0
2017-10-07,13.89,0.0
2017-10-08,16.1,0.6
2017-10-09,14.72,0.04
2017-10-10,13.76,0.02
2017-10-11,14.06,3.15
2017-10-12,11.49,12.97
2017-10-13,11.88,4.12
2017-10-14,14.41,0.0
2017-10-15,16.38,0.0
2017-10-16,18.28,0.01
2017-10-17,21.36,1.24
2017-10-18,20.34,41.96
2017-10-19,14.44,0.05
2017-10-20,15.34,0.0
2017-10-21,14.38,0.46
2017-10-22,12.37,0.08
2017-10-23,15.22,0.0
2017-10-24,17.66,0.0
2017-10-25,20.11,0.11
2017-10-26,20.76,11.65
2017-10-27,17.88,8.41
2017-10-28,17.03,0.08
2017-10-29,17.65,4.86
2017-10-30,16.03,0.0
2017-10-31,18.31,0.07
2017-11-01,19.72,1.15
2017-11-02,18.98,17.28
2017-11-03,17.36,0.05
2017-11-04,17.19,0.07
2017-11-05,19.43,0.02
2017-11-06,20.4,0.0
2017-11-07,18.33,4.09
2017-11-08,19.39,0.02
2017-11-09,19.16,0.0
2017-11-10,19.16,0.0
2017-11-11,17.78,0.0
2017-11-12,21.7,0.0
2017-11-13,24.26,0.0
2017-11-14,24.63,0.0
2017-11-15,22.35,0.71
2017-11-16,18.01,0.2
2017-11-17,18.34,0.0
2017-11-18,14.46,0.0
2017-11-19,17.86,0.0
2017-11-20,17.51,10.33
2017-11-21,17.34,0.63
2017-11-22,20.11,0.0
2017-11-23,22.58,0.07
2017-11-24,14.19,2.77
2017-11-25,18.12,1.04
2017-11-26,22.29,0.0
2017-11-27,19.22,0.0
2017-11-28,18.76,0.0
2017-11-29,23.41,0.89
2017-11-30,25.17,0.0
2017-12-01,23.19,0.0
2017-12-02,21.29,13.42
2017-12-03,20.85,0.77
2017-12-04,20.38,0.04
2017-12-05,21.99,0.0
2017-12-06,24.38,0.37
2017-12-07,26.16,0.0
2017-12-08,26.94,0.07
2017-12-09,26.51,0.01
2017-12-10,23.6,0.0
2017-12-11,19.39,0.0
2017-12-12,23.5,0.0
2017-12-13,22.8,5.88
2017-12-14,25.01,0.01
2017-12-15,28.84,0.0
2017-12-16,30.88,8.74
2017-12-17,19.25,16.67
2017-12-18,18.58,0.01
2017-12-19,17.98,14.87
2017-12-20,23.19,0.2
2017-12-21,25.38,1.33
2017-12-22,27.52,14.76
2017-12-23,19.63,7.1
2017-12-24,19.52,0.0
2017-12-25,23.57,0.0
2017-12-26,26.56,0.05
2017-12-27,24.64,0.09
2017-12-28,27.92,0.0
2017-12-29,28.92,0.0
2017-12-30,28.93,0.16
2017-12-31,19.88,3.79
2018-01-01,21.79,0.0
2018-01-02,24.09,0.0
2018-01-03,25.19,0.0
2018-01-04,28.97,0.0
2018-01-05,21.99,9.48
2018-01-06,21.79,0.0
2018-01-07,25.14,0.0
2018-01-08,26.45,0.0
2018-01-09,26.38,0.0
2018-01-10,29.68,0.0
2018-01-11,31.25,2.49
2018-01-12,29.37,8.22
2018-01-13,23.08,34.34
2018-01-14,18.54,2.81
2018-01-15,19.56,0.0
2018-01-16,23.08,0.04
2018-01-17,22.1,14.13
2018-01-18,24.35,0.13
2018-01-19,24.64,0.0
2018-01-20,25.47,0.01
2018-01-21,26.03,0.01
2018-01-22,27.34,0.01
2018-01-23,27.74,0.2
2018-01-24,21.72,0.0
2018-01-25,22.09,0.0
2018-01-26,24.04,5.25
2018-01-27,26.01,3.02
2018-01-28,25.29,0.0
2018-01-29,24.3,0.0
2018-01-30,26.19,0.0
2018-01-31,27.22,0.0
2018-02-01,28.78,0.0
2018-02-02,29.95,0.0
2018-02-03,28.08,0.0
2018-02-04,29.3,0.0
2018-02-05,30.3,0.0
2018-02-06,30.21,0.0
2018-02-07,29.54,0.0
2018-02-08,31.46,0.01
2018-02-09,21.92,28.7
2018-02-10,21.89,0.01
2018-02-11,17.49,0.85
2018-02-12,17.72,0.0
2018-02-13,19.92,0.0
2018-02-14,22.36,0.0
2018-02-15,24.84,0.0
2018-02-16,26.98,0.0
2018-02-17,28.66,0.0
2018-02-18,28.89,4.9
2018-02-19,23.92,9.42
2018-02-20,22.0,0.0
2018-02-21,20.11,0.02
2018-02-22,21.97,0.0
2018-02-23,22.92,0.0
2018-02-24,23.04,0.0
2018-02-25,22.86,0.13
2018-02-26,22.75,0.66
2018-02-27,24.96,0.05
2018-02-28,25.74,0.0
2018-03-01,26.12,0.0
2018-03-02,27.39,0.0
2018-03-03,28.32,0.18
2018-03-04,28.31,1.01
2018-03-05,23.3,7.86
2018-03-06,19.62,0.0
2018-03-07,20.34,0.0
2018-03-08,22.15,0.0
2018-03-09,25.2,0.0
2018-03-10,25.56,7.13
2018-03-11,18.86,0.06
2018-03-12,20.43,0.0
2018-03-13,20.57,0.0
2018-03-14,22.82,4.81
2018-03-15,17.76,0.0
2018-03-16,19.82,0.0
2018-03-17,24.77,5.96
2018-03-18,19.58,18.49
2018-03-19,17.31,0.0
2018-03-20,17.01,0.0
2018-03-21,15.63,0.0
2018-03-22,17.61,1.63
2018-03-23,22.17,0.93
2018-03-24,17.39,0.2
2018-03-25,14.1,0.38
2018-03-26,15.68,0.0
2018-03-27,17.9,0.0
2018-03-28,20.91,0.0
2018-03-29,23.44,0.0
2018-03-30,24.77,0.0
2018-03-31,24.88,3.11
2018-04-01,20.1,57.54
2018-04-02,17.95,0.66
2018-04-03,19.64,0.2
2018-04-04,20.26,0.0
2018-04-05,21.64,0.12
2018-04-06,14.35,43.86
2018-04-07,15.81,14.24
2018-04-08,19.46,7.17
2018-04-09,21.85,2.19
2018-04-10,23.44,0.0
2018-04-11,23.42,3.44
2018-04-12,13.97,5.98
2018-04-13,11.66,0.0
2018-04-14,15.63,0.13
2018-04-15,18.61,0.0
2018-04-16,19.66,0.0
2018-04-17,21.74,0.0
2018-04-18,23.64,0.71
2018-04-19,23.53,7.59
2018-04-20,23.3,16.77
2018-04-21,21.68,0.2
2018-04-22,22.61,3.77
2018-04-23,19.25,24.06
2018-04-24,19.15,0.36
2018-04-25,22.18,0.23
2018-04-26,22.72,0.0
2018-04-27,22.1,3.35
2018-04-28,20.28,22.54
2018-04-29,18.16,47.86
2018-04-30,17.41,2.45
2018-05-01,13.52,8.47
2018-05-02,15.45,32.73
2018-05-03,16.15,3.74
2018-05-04,16.79,11.95
2018-05-05,17.77,1.62
2018-05-06,18.92,0.81
2018-05-07,19.55,5.36
2018-05-08,20.21,5.55
2018-05-09,20.25,6.16
2018-05-10,17.55,52.4
2018-05-11,13.93,0.55
2018-05-12,14.73,0.0
2018-05-13,15.26,0.0
2018-05-14,16.79,0.0
2018-05-15,12.78,0.0
2018-05-16,10.31,0.0
2018-05-17,10.12,2.65
2018-05-18,11.62,0.65
2018-05-19,9.6,0.41
2018-05-20,10.03,0.0
2018-05-21,10.36,0.0
2018-05-22,8.86,0.0
2018-05-23,10.52,0.0
2018-05-24,10.35,0.0
2018-05-25,10.44,0.0
2018-05-26,12.03,0.0
2018-05-27,15.58,0.0
2018-05-28,19.87,11.21
2018-05-29,18.94,8.09
2018-05-30,14.48,5.35
2018-05-31,10.15,1.53
2018-06-01,7.9,0.13
2018-06-02,6.74,0.0
2018-06-03,7.05,0.0
2018-06-04,8.75,0.1
2018-06-05,8.6,0.0
2018-06-06,9.35,0.0
2018-06-07,6.96,0.0
2018-06-08,8.76,0.0
2018-06-09,11.12,0.0
2018-06-10,12.86,0.0
2018-06-11,11.04,4.82
2018-06-12,6.79,6.83
2018-06-13,4.94,0.14
2018-06-14,4.03,0.0
2018-06-15,3.58,0.0
2018-06-16,4.48,0.0
2018-06-17,6.84,0.0
2018-06-18,8.82,0.0
2018-06-19,10.77,0.0
2018-06-20,14.38,0.09
2018-06-21,10.85,0.19
2018-06-22,8.87,0.15
2018-06-23,7.23,0.12
2018-06-24,2.04,0.0
2018-06-25,6.26,0.0
2018-06-26,7.63,0.0
2018-06-27,9.52,0.0
2018-06-28,11.21,0.03
2018-06-29,12.6,0.06
2018-06-30,11.96,0.0
2018-07-01,14.22,0.09
2018-07-02,8.76,0.0
2018-07-03,4.1,0.16
2018-07-04,5.55,0.44
2018-07-05,7.06,0.0
2018-07-06,7.24,3.67
2018-07-07,8.45,0.85
2018-07-08,9.41,0.08
2018-07-09,8.34,0.0
2018-07-10,7.25,0.0
2018-07-11,8.27,0.0
2018-07-12,8.7,0.0
2018-07-13,10.75,0.0
2018-07-14,12.79,0.0
2018-07-15,10.34,0.0
2018-07-16,8.71,0.0
2018-07-17,9.89,0.72
2018-07-18,11.87,0.77
2018-07-19,8.19,5.1
2018-07-20,6.29,0.18
2018-07-21,6.3,0.0
2018-07-22,6.38,0.0
2018-07-23,4.27,0.0
2018-07-24,3.15,0.0
2018-07-25,6.46,4.78
2018-07-26,9.72,1.62
2018-07-27,10.39,1.71
2018-07-28,10.53,11.07
2018-07-29,8.67,0.19
2018-07-30,8.06,0.0
2018-07-31,4.67,0.0
2018-08-01,4.78,0.0
2018-08-02,5.16,0.0
2018-08-03,5.91,0.04
2018-08-04,8.55,0.0
2018-08-05,9.92,0.0
2018-08-06,11.53,0.0
2018-08-07,12.22,6.73
2018-08-08,7.42,7.27
2018-08-09,6.63,0.11
2018-08-10,6.5,0.0
2018-08-11,7.96,0.0
2018-08-12,11.49,0.0
2018-08-13,12.93,1.65
2018-08-14,9.32,0.01
2018-08-15,8.54,0.0
2018-08-16,11.35,0.0
2018-08-17,13.08,0.0
2018-08-18,13.09,4.24
2018-08-19,7.01,1.35
2018-08-20,5.0,0.01
2018-08-21,5.56,0.0
2018-08-22,7.85,0.0
2018-08-23,10.3,0.0
2018-08-24,9.84,0.15
2018-08-25,7.2,0.0
2018-08-26,10.42,0.0
2018-08-27,12.28,0.0
2018-08-28,13.46,0.0
2018-08-29,16.74,0.19
2018-08-30,10.81,7.21
2018-08-31,6.7,1.7
2018-09-01,7.56,0.44
2018-09-02,10.0,0.01
2018-09-03,12.13,0.0
2018-09-04,12.95,0.0
2018-09-05,15.33,0.0
2018-09-06,16.62,0.0
2018-09-07,15.79,0.0
2018-09-08,15.39,0.0
2018-09-09,15.24,0.62
2018-09-10,14.51,0.82
2018-09-11,15.53,0.0
2018-09-12,14.67,1.79
2018-09-13,15.35,1.02
2018-09-14,14.79,1.54
2018-09-15,14.92,0.27
2018-09-16,17.72,1.5
2018-09-17,17.76,0.0
2018-09-18,17.14,19.77
2018-09-19,14.35,2.15
2018-09-20,15.7,0.0
2018-09-21,19.53,0.0
2018-09-22,22.46,3.82
2018-09-23,18.07,0.41
2018-09-24,15.13,0.0
2018-09-25,16.44,0.0
2018-09-26,17.72,0.09
2018-09-27,16.82,4.06
2018-09-28,19.86,34.13
2018-09-29,19.56,13.36
2018-09-30,16.67,0.68
2018-10-01,11.72,0.39
2018-10-02,12.24,0.0
2018-10-03,13.81,0.0
2018-10-04,13.17,0.0
2018-10-05,13.99,0.0
2018-10-06,15.55,0.0
2018-10-07,18.36,0.0
2018-10-08,21.3,1.74
2018-10-09,16.08,1.84
2018-10-10,13.84,0.04
2018-10-11,12.13,10.34
2018-10-12,13.7,2.36
2018-10-13,16.12,0.01
2018-10-14,17.11,0.0
2018-10-15,18.94,0.0
2018-10-16,20.55,0.0
2018-10-17,22.24,0.64
2018-10-18,20.8,1.87
2018-10-19,16.87,1.24
2018-10-20,16.77,0.24
2018-10-21,17.45,5.74
2018-10-22,17.12,1.5
2018-10-23,15.79,0.29
2018-10-24,13.7,9.88
2018-10-25,15.38,1.89
2018-10-26,16.11,0.1
2018-10-27,18.11,0.0
2018-10-28,18.61,0.01
2018-10-29,20.11,23.77
2018-10-30,19.1,28.23
2018-10-31,16.72,0.05
2018-11-01,13.82,0.0
2018-11-02,17.97,0.36
2018-11-03,19.79,0.08
2018-11-04,20.5,0.0
2018-11-05,21.6,0.61
2018-11-06,20.07,0.14
2018-11-07,18.38,0.0
2018-11-08,21.21,0.0
2018-11-09,25.56,4.82
2018-11-10,25.41,9.91
2018-11-11,22.23,40.63
2018-11-12,22.38,51.95
2018-11-13,18.73,9.36
2018-11-14,18.79,0.0
2018-11-15,20.71,1.51
2018-11-16,15.88,6.85
2018-11-17,19.27,2.82
2018-11-18,17.34,0.0
2018-11-19,19.39,0.0
2018-11-20,22.12,0.0
2018-11-21,24.74,0.0
2018-11-22,20.66,17.97
2018-11-23,16.45,0.0
2018-11-24,17.55,0.0
2018-11-25,19.65,0.13
2018-11-26,18.45,0.62
2018-11-27,16.43,6.43
2018-11-28,20.06,0.05
2018-11-29,20.12,0.05
2018-11-30,20.77,1.78
2018-12-01,16.4,0.29
2018-12-02,15.26,0.0
2018-12-03,19.81,0.0
2018-12-04,20.84,0.0
2018-12-05,18.66,0.0
2018-12-06,16.79,0.0
2018-12-07,18.25,0.0
2018-12-08,21.28,0.0
2018-12-09,20.44,0.8
2018-12-10,24.85,0.01
2018-12-11,23.02,32.77
2018-12-12,24.17,0.89
2018-12-13,23.75,43.26
2018-12-14,18.94,26.98
2018-12-15,20.0,0.0
2018-12-16,22.95,29.52
2018-12-17,21.33,4.88
2018-12-18,17.3,0.22
2018-12-19,21.19,3.7
2018-12-20,22.22,10.32
2018-12-21,20.78,0.35
2018-12-22,22.34,0.0
2018-12-23,23.97,0.0
2018-12-24,23.63,0.0
2018-12-25,23.98,0.0
2018-12-26,25.48,0.12
2018-12-27,24.73,7.83
2018-12-28,25.81,17.02
2018-12-29,28.11,20.93
2018-12-30,20.85,7.24
2018-12-31,21.29,0.0
2019-01-01,26.1,4.01
2019-01-02,26.78,19.75
2019-01-03,19.93,7.53
2019-01-04,21.72,0.0
2019-01-05,23.07,0.01
2019-01-06,24.27,16.24
2019-01-07,22.47,3.54
2019-01-08,23.6,0.66
2019-01-09,22.13,8.26
2019-01-10,18.61,1.76
2019-01-11,18.18,0.01
2019-01-12,22.18,1.61
2019-01-13,23.8,31.22
2019-01-14,22.88,4.85
2019-01-15,22.84,19.2
2019-01-16,23.8,0.24
2019-01-17,19.63,1.96
2019-01-18,18.09,0.15
2019-01-19,19.08,0.0
2019-01-20,19.66,0.0
2019-01-21,23.64,0.0
2019-01-22,26.51,2.72
2019-01-23,25.5,3.33
2019-01-24,24.99,20.72
2019-01-25,25.23,40.76
2019-01-26,25.93,1.56
2019-01-27,27.03,0.0
2019-01-28,27.95,0.0
2019-01-29,28.79,3.77
2019-01-30,26.67,10.25
2019-01-31,24.25,0.02
2019-02-01,25.8,0.0
2019-02-02,20.98,0.0
2019-02-03,17.76,0.0
2019-02-04,20.27,0.0
2019-02-05,20.87,0.0
2019-02-06,21.96,0.0
2019-02-07,24.3,0.0
2019-02-08,26.31,1.29
2019-02-09,25.33,2.57
2019-02-10,26.07,4.57
2019-02-11,19.3,27.11
2019-02-12,16.29,0.0
2019-02-13,18.07,0.49
2019-02-14,19.82,0.74
2019-02-15,20.86,0.14
2019-02-16,21.56,0.0
2019-02-17,23.8,0.02
2019-02-18,25.61,0.02
2019-02-19,28.14,0.0
2019-02-20,28.98,0.01
2019-02-21,28.43,12.64
2019-02-22,27.35,22.77
2019-02-23,22.96,25.24
2019-02-24,19.43,2.42
2019-02-25,15.36,0.02
2019-02-26,14.22,0.0
2019-02-27,17.28,0.0
2019-02-28,18.47,0.03
2019-03-01,21.83,0.0
2019-03-02,18.85,0.0
2019-03-03,21.47,40.4
2019-03-04,21.4,27.42
2019-03-05,21.87,0.05
2019-03-06,24.57,0.0
2019-03-07,24.29,14.39
2019-03-08,18.06,0.01
2019-03-09,14.82,0.0
2019-03-10,16.6,0.0
2019-03-11,17.53,2.75
2019-03-12,17.51,2.81
2019-03-13,19.26,0.03
2019-03-14,19.48,0.0
2019-03-15,20.55,0.05
2019-03-16,20.65,1.08
2019-03-17,21.66,0.93
2019-03-18,21.39,0.01
2019-03-19,14.51,14.24
2019-03-20,13.48,0.01
2019-03-21,13.79,0.0
2019-03-22,15.83,0.0
2019-03-23,18.58,0.0
2019-03-24,16.82,0.0
2019-03-25,13.15,0.0
2019-03-26,14.87,0.0
2019-03-27,16.21,0.0
2019-03-28,18.06,0.5
2019-03-29,21.13,0.27
2019-03-30,23.08,0.03
2019-03-31,21.32,2.05
2019-04-01,20.57,0.08
2019-04-02,24.55,0.04
2019-04-03,19.97,0.0
2019-04-04,18.93,3.4
2019-04-05,14.84,0.2
2019-04-06,15.32,0.0
2019-04-07,16.94,0.0
2019-04-08,17.67,0.0
2019-04-09,18.85,0.0
2019-04-10,19.05,16.65
2019-04-11,15.71,2.61
2019-04-12,15.04,0.0
2019-04-13,17.65,0.0
2019-04-14,19.63,0.7
2019-04-15,13.13,20.13
2019-04-16,13.54,0.07
2019-04-17,16.28,0.0
2019-04-18,18.19,0.0
2019-04-19,21.03,0.0
2019-04-20,16.0,0.0
2019-04-21,14.78,0.0
2019-04-22,14.34,0.28
2019-04-23,13.82,1.71
2019-04-24,15.73,5.17
2019-04-25,16.38,5.94
2019-04-26,16.14,13.76
2019-04-27,15.49,1.39
2019-04-28,15.41,0.0
2019-04-29,15.87,0.0
2019-04-30,10.67,0.0
2019-05-01,11.91,0.0
2019-05-02,16.44,0.0
2019-05-03,17.25,0.0
2019-05-04,17.05,0.92
2019-05-05,17.84,6.3
2019-05-06,14.03,0.28
2019-05-07,13.63,1.37
2019-05-08,15.05,0.1
2019-05-09,15.22,12.21
2019-05-10,13.35,0.08
2019-05-11,11.71,0.0
2019-05-12,12.98,0.0
2019-05-13,13.81,0.01
2019-05-14,11.06,0.14
2019-05-15,11.24,0.0
2019-05-16,14.85,0.0
2019-05-17,18.23,0.19
2019-05-18,15.47,10.25
2019-05-19,11.59,0.01
2019-05-20,11.69,10.22
2019-05-21,11.26,7.63
2019-05-22,8.39,0.0
2019-05-23,8.08,0.0
2019-05-24,10.03,0.0
2019-05-25,10.84,0.0
2019-05-26,13.23,0.0
2019-05-27,14.27,0.0
2019-05-28,12.58,0.0
2019-05-29,8.84,0.0
2019-05-30,10.14,1.57
2019-05-31,11.32,0.14
2019-06-01,11.84,0.0
2019-06-02,11.24,0.0
2019-06-03,11.58,0.0
2019-06-04,12.66,0.0
2019-06-05,13.67,0.01
2019-06-06,16.07,1.45
2019-06-07,10.45,0.32
2019-06-08,9.44,0.0
2019-06-09,11.44,0.0
2019-06-10,14.9,0.04
2019-06-11,14.26,0.19
2019-06-12,16.22,0.16
2019-06-13,14.88,2.99
2019-06-14,11.7,0.92
2019-06-15,9.97,18.36
2019-06-16,12.39,13.8
2019-06-17,10.62,8.09
2019-06-18,9.99,1.87
2019-06-19,9.62,0.0
2019-06-20,9.32,0.0
2019-06-21,10.82,0.0
2019-06-22,14.26,0.0
2019-06-23,14.09,0.0
2019-06-24,10.13,0.92
2019-06-25,7.85,0.02
2019-06-26,6.39,0.0
2019-06-27,8.14,0.0
2019-06-28,10.41,0.0
2019-06-29,10.25,0.08
2019-06-30,6.47,0.01
2019-07-01,5.81,0.0
2019-07-02,7.69,0.0
2019-07-03,5.01,0.0
2019-07-04,3.98,0.0
2019-07-05,2.16,0.0
2019-07-06,3.78,0.0
2019-07-07,6.12,0.0
2019-07-08,7.61,0.0
2019-07-09,9.94,0.0
2019-07-10,12.36,0.0
2019-07-11,12.35,3.46
2019-07-12,12.03,0.03
2019-07-13,8.18,0.0
2019-07-14,8.0,0.0
2019-07-15,8.92,0.0
2019-07-16,8.71,0.0
2019-07-17,10.43,0.0
2019-07-18,11.3,0.0
2019-07-19,10.41,0.0
2019-07-20,15.48,0.0
2019-07-21,17.26,1.94
2019-07-22,9.65,0.0
2019-07-23,7.3,1.76
2019-07-24,6.48,0.4
2019-07-25,7.02,7.99
2019-07-26,8.53,1.85
2019-07-27,8.52,0.0
2019-07-28,9.75,0.34
2019-07-29,10.59,0.44
2019-07-30,10.81,0.0
2019-07-31,12.66,0.0
2019-08-01,10.6,0.0
2019-08-02,7.49,0.0
2019-08-03,7.6,0.0
2019-08-04,8.81,0.0
2019-08-05,10.59,0.0
2019-08-06,13.02,0.0
2019-08-07,10.11,0.0
2019-08-08,8.37,0.62
2019-08-09,7.15,1.99
2019-08-10,8.54,0.0
2019-08-11,10.1,0.0
2019-08-12,7.97,0.0
2019-08-13,4.53,0.0
2019-08-14,5.43,0.0
2019-08-15,8.47,0.0
2019-08-16,12.67,0.16
2019-08-17,13.02,3.55
2019-08-18,8.43,0.31
2019-08-19,5.12,0.0
2019-08-20,6.52,0.0
2019-08-21,7.87,0.0
2019-08-22,10.33,0.0
2019-08-23,11.33,0.0
2019-08-24,12.02,0.0
2019-08-25,12.82,0.01
2019-08-26,16.23,0.03
2019-08-27,19.26,0.0
2019-08-28,21.36,0.14
2019-08-29,17.35,0.12
2019-08-30,12.69,0.0
2019-08-31,10.6,0.0
2019-09-01,8.09,0.0
2019-09-02,8.2,0.01
2019-09-03,5.28,0.0
2019-09-04,5.16,0.0
2019-09-05,6.31,0.0
2019-09-06,9.96,0.0
2019-09-07,12.06,0.0
2019-09-08,13.41,0.21
2019-09-09,12.16,18.16
2019-09-10,11.48,0.29
2019-09-11,11.21,1.13
2019-09-12,10.64,0.0
2019-09-13,11.99,0.0
2019-09-14,13.57,0.0
2019-09-15,16.38,2.22
2019-09-16,13.46,0.25
2019-09-17,13.2,0.0
2019-09-18,15.01,0.0
2019-09-19,11.51,0.0
2019-09-20,11.05,0.0
2019-09-21,12.76,0.0
2019-09-22,12.36,0.0
2019-09-23,14.15,0.0
2019-09-24,17.27,0.0
2019-09-25,19.56,0.0
2019-09-26,21.15,0.0
2019-09-27,17.5,0.0
2019-09-28,18.62,0.0
2019-09-29,22.39,0.0
2019-09-30,22.01,2.77
2019-10-01,14.62,8.42
2019-10-02,13.89,0.09
2019-10-03,11.43,2.27
2019-10-04,11.61,4.17
2019-10-05,13.45,0.1
2019-10-06,14.9,0.0
2019-10-07,16.68,0.0
2019-10-08,19.1,0.14
2019-10-09,17.94,3.73
2019-10-10,23.25,0.64
2019-10-11,23.02,51.44
2019-10-12,21.62,59.77
2019-10-13,15.51,9.03
2019-10-14,10.14,0.16
2019-10-15,9.87,7.81
2019-10-16,14.3,3.91
2019-10-17,16.28,3.5
2019-10-18,16.03,0.02
2019-10-19,16.95,0.0
2019-10-20,14.39,2.19
2019-10-21,16.24,1.21
2019-10-22,13.96,1.42
2019-10-23,14.74,0.97
2019-10-24,17.88,2.81
2019-10-25,21.28,5.88
2019-10-26,22.15,0.01
2019-10-27,20.92,25.0
2019-10-28,19.75,21.67
2019-10-29,17.53,0.18
2019-10-30,17.16,0.6
2019-10-31,17.79,0.0
2019-11-01,19.86,0.06
2019-11-02,20.37,0.05
2019-11-03,18.61,0.01
2019-11-04,20.72,8.82
2019-11-05,18.98,0.0
2019-11-06,19.44,0.0
2019-11-07,21.57,0.0
2019-11-08,20.52,0.65
2019-11-09,19.73,4.84
2019-11-10,20.4,0.0
2019-11-11,21.74,0.0
2019-11-12,23.81,0.37
2019-11-13,24.03,0.37
2019-11-14,23.7,0.08
2019-11-15,24.42,0.0
2019-11-16,21.27,2.94
2019-11-17,24.45,0.08
2019-11-18,24.2,2.84
2019-11-19,24.97,0.07
2019-11-20,28.54,0.0
2019-11-21,25.3,10.72
2019-11-22,22.54,0.31
2019-11-23,18.56,0.0
2019-11-24,20.63,0.0
2019-11-25,19.25,20.91
2019-11-26,19.34,0.35
2019-11-27,20.07,0.0
2019-11-28,22.35,0.0
2019-11-29,23.18,5.29
2019-11-30,20.33,0.0
2019-12-01,18.9,0.0
2019-12-02,20.72,0.0
2019-12-03,20.5,0.42
2019-12-04,18.78,0.54
2019-12-05,19.25,0.0
2019-12-06,22.41,0.0
2019-12-07,21.23,0.01
2019-12-08,24.91,5.27
2019-12-09,26.58,1.78
2019-12-10,28.26,0.0
2019-12-11,28.21,5.96
2019-12-12,21.23,0.11
2019-12-13,20.77,0.0
2019-12-14,22.91,7.34
2019-12-15,22.02,0.61
2019-12-16,24.67,3.29
2019-12-17,24.81,2.3
2019-12-18,26.17,0.0
2019-12-19,27.08,0.0
2019-12-20,19.42,24.28
2019-12-21,17.61,0.0
2019-12-22,18.64,0.0
2019-12-23,22.62,0.0
2019-12-24,25.88,0.0
2019-12-25,19.31,3.77
2019-12-26,21.87,1.04
2019-12-27,25.48,15.15
2019-12-28,25.83,6.85
2019-12-29,27.28,3.25
2019-12-30,25.33,53.29
2019-12-31,25.25,1.52
2020-01-01,23.0,0.02
2020-01-02,22.0,0.0
2020-01-03,22.59,0.0
2020-01-04,23.53,0.0
2020-01-05,23.42,8.25
2020-01-06,20.25,15.4
2020-01-07,21.25,0.0
2020-01-08,24.23,0.28
2020-01-09,21.88,6.13
2020-01-10,21.53,0.4
2020-01-11,24.01,0.12
2020-01-12,22.9,2.75
2020-01-13,25.42,0.07
2020-01-14,26.51,22.31
2020-01-15,22.52,31.25
2020-01-16,18.35,0.0
2020-01-17,19.76,0.0
2020-01-18,23.53,0.0
2020-01-19,26.54,0.0
2020-01-20,26.85,10.85
2020-01-21,25.85,3.5
2020-01-22,24.96,0.17
2020-01-23,25.94,0.0
2020-01-24,26.29,0.0
2020-01-25,27.34,0.02
2020-01-26,26.63,0.0
2020-01-27,21.28,0.0
2020-01-28,23.9,0.0
2020-01-29,20.63,9.61
2020-01-30,19.4,0.0
2020-01-31,22.1,0.0
2020-02-01,24.54,0.0
2020-02-02,26.97,0.0
2020-02-03,28.79,0.0
2020-02-04,29.04,0.32
2020-02-05,26.36,12.5
2020-02-06,25.35,1.13
2020-02-07,24.78,4.43
2020-02-08,24.6,1.44
2020-02-09,20.47,0.0
2020-02-10,20.09,0.0
2020-02-11,22.35,0.0
2020-02-12,23.83,0.0
2020-02-13,25.09,0.06
2020-02-14,24.98,0.19
2020-02-15,26.64,0.0
2020-02-16,28.5,1.66
2020-02-17,26.8,42.14
2020-02-18,19.12,3.39
2020-02-19,20.99,0.0
2020-02-20,17.69,0.0
2020-02-21,15.81,0.0
2020-02-22,17.03,0.0
2020-02-23,19.47,0.0
2020-02-24,22.59,0.0
2020-02-25,21.23,0.0
2020-02-26,20.43,0.0
2020-02-27,23.46,0.0
2020-02-28,25.09,0.0
2020-02-29,26.57,0.0
2020-03-01,27.47,0.0
2020-03-02,27.35,0.0
2020-03-03,26.57,0.0
2020-03-04,26.69,0.0
2020-03-05,26.52,0.0
2020-03-06,26.69,0.0
2020-03-07,27.78,0.0
2020-03-08,28.43,0.01
2020-03-09,23.61,8.1
2020-03-10,23.13,3.0
2020-03-11,20.75,89.75
2020-03-12,23.83,0.47
2020-03-13,25.94,0.08
2020-03-14,19.7,19.98
2020-03-15,17.14,6.96
