latitud,longitud,temp_media_marzo,temp_media_abril,temp_media_mayo,precipitacion_marzo,precipitacion_abril,precipitacion_mayo,tipo_suelo,ph_suelo,materia_organica_pct,cultivo_anterior,rendimiento_anterior,dia_del_ano
-37.53783656,-62.79605018,19.34309323,13.57619,6.910512581,3.14501871,4.193846667,0.1395348387,Franca,7.318129539489746,2.7288675929052566,Trigo,2483,167
-37.53428254,-62.74991681,19.34310323,13.5762,6.910522581,3.14502871,4.193856667,0.1395448387,Franca,6.865576267242432,2.31757850371897,Trigo,1887,166
-37.55047,-62.74923432,19.34311323,13.57621,6.910532581,3.14503871,4.193866667,0.1395548387,Franca,7.001558780670166,1.9703222247950367,Trigo,2470,157
-35.40836675,-57.3478106,20.66516129,16.44866667,10.5016129,6.068064516,5.510333333,0.4741935484,Arcillo limosa,7.79946231842041,2.6582824274191315,Cebada,4400,162
-35.37119208,-57.31652068,20.66517129,16.44867667,10.5016229,6.068074516,5.510343333,0.4742035484,Arcillo limosa,7.601722717285156,2.1604974555720315,Cebada,2000,178
-35.38959002,-57.36228398,20.66518129,16.44868667,10.5016329,6.068084516,5.510353333,0.4742135484,Arcillo limosa,7.688225269317627,2.0451041366620872,Cebada,5500,172
-35.36995262,-57.30195992,20.66519129,16.44869667,10.5016429,6.068094516,5.510363333,0.4742235484,Arcillo limosa,7.741663932800293,2.584161708706632,Cebada,5000,154
-35.38944865,-57.36515243,20.66520129,16.44870667,10.5016529,6.068104516,5.510373333,0.4742335484,Arcillo limosa,7.688225269317627,2.4465071805649847,Maiz,6500,298
-35.40725586,-57.33840763,20.66521129,16.44871667,10.5016629,6.068114516,5.510383333,0.4742435484,Arcillo limosa,7.561698913574219,1.9278951728737177,Maiz,5500,289
-35.3991271,-57.33781889,20.66522129,16.44872667,10.5016729,6.068124516,5.510393333,0.4742535484,Arcillo limosa,7.544619083404541,2.3266062582345253,Maiz,7600,290
-35.3781487,-57.31279005,20.66523129,16.44873667,10.5016829,6.068134516,5.510403333,0.4742635484,Arcillo limosa,7.658584594726562,2.493200797595176,Maiz,7100,312
-35.38324316,-57.30958853,20.66524129,16.44874667,10.5016929,6.068144516,5.510413333,0.4742735484,Arcillo limosa,7.753345489501953,1.3004877408587048,Soja,3000,356
-35.39368565,-57.36508753,20.66525129,16.44875667,10.5017029,6.068154516,5.510423333,0.4742835484,Arcillo limosa,7.688225269317627,3.3785885639488207,Soja,1600,353
-35.37189432,-57.31719172,20.66526129,16.44876667,10.5017129,6.068164516,5.510433333,0.4742935484,Arcillo limosa,7.601722717285156,1.7850968271587797,Soja,2700,357
-35.38988801,-57.31447724,20.66527129,16.44877667,10.5017229,6.068174516,5.510443333,0.4743035484,Arcillo limosa,7.547826290130615,2.7376864425059875,Soja,3200,338
-35.39982989,-57.31318295,20.66528129,16.44878667,10.5017329,6.068184516,5.510453333,0.4743135484,Franco limosa,7.607928276062012,2.434834950877108,Soja,0,346
-35.41128437,-57.30216365,20.66529129,16.44879667,10.5017429,6.068194516,5.510463333,0.4743235484,Franco limosa,7.977237701416016,2.547126823031612,Soja,1800,347
-35.40484758,-57.30704915,20.66530129,16.44880667,10.5017529,6.068204516,5.510473333,0.4743335484,Franco limosa,8.001387596130371,2.370881719375098,Soja,2000,342
-35.38021828,-57.33704878,20.66531129,16.44881667,10.5017629,6.068214516,5.510483333,0.4743435484,Arcillo limosa,7.646035194396973,1.518407461971217,Soja,3000,351
-35.39247073,-57.32102375,20.66532129,16.44882667,10.5017729,6.068224516,5.510493333,0.4743535484,Arcillo limosa,7.547826290130615,1.5958815213263962,Soja,1600,342
-35.41405712,-57.31617157,20.66533129,16.44883667,10.5017829,6.068234516,5.510503333,0.4743635484,Franco limosa,7.651987552642822,2.852914914499789,Soja,2585,342
-35.3864531,-57.32016041,20.66534129,16.44884667,10.5017929,6.068244516,5.510513333,0.4743735484,Arcillo limosa,7.658584594726562,1.7278318111673456,Soja,2857,355
-35.39517797,-57.31515736,20.66535129,16.44885667,10.5018029,6.068254516,5.510523333,0.4743835484,Arcillo limosa,7.547826290130615,1.933302497463888,Trigo,3800,162
-35.37748483,-57.33494758,20.66536129,16.44886667,10.5018129,6.068264516,5.510533333,0.4743935484,Arcillo limosa,7.524900913238525,2.2739811051954204,Trigo,1800,191
-35.40181821,-57.31709911,20.66537129,16.44887667,10.5018229,6.068274516,5.510543333,0.4744035484,Franco limosa,7.607928276062012,2.6277003330709765,Trigo,4000,168
-35.41204166,-57.36033383,20.66538129,16.44888667,10.5018329,6.068284516,5.510553333,0.4744135484,Arcillo limosa,8.189056396484375,3.202253378088185,Trigo,4500,190
-29.38527289,-63.45039066,25.9719129,18.3513,10.55610645,1.546046452,5.755906667,0.04701419355,Franca,7.40668249130249,2.141544273759302,Maiz,0,262
-29.36830545,-63.47915281,25.9719229,18.35131,10.55611645,1.546056452,5.755916667,0.04702419355,Franca,7.40554141998291,3.3821118581153664,Maiz,5000,271
-29.3940842,-63.49038565,25.9719329,18.35132,10.55612645,1.546066452,5.755926667,0.04703419355,Franco arcillo areno,7.33985424041748,2.150078311555856,Maiz,4500,262
-29.38402123,-63.44808665,25.9719429,18.35133,10.55613645,1.546076452,5.755936667,0.04704419355,Franca,7.40668249130249,2.314420193941824,Maiz,6000,286
-29.36658702,-63.45932098,25.9719529,18.35134,10.55614645,1.546086452,5.755946667,0.04705419355,Franca,7.432686805725098,1.900963612485448,Soja,1500,316
-29.37644041,-63.44590895,25.9719629,18.35135,10.55615645,1.546096452,5.755956667,0.04706419355,Franca,7.467891216278076,3.348415965307152,Soja,3500,319
-29.36929104,-63.48073868,25.9719729,18.35136,10.55616645,1.546106452,5.755966667,0.04707419355,Franca,7.40554141998291,3.2573512378652065,Soja,2500,332
-29.35866656,-63.44466866,25.9719829,18.35137,10.55617645,1.546116452,5.755976667,0.04708419355,Franca,7.44471549987793,3.074035432387181,Soja,1500,318
-29.39536146,-63.45718183,25.9719929,18.35138,10.55618645,1.546126452,5.755986667,0.04709419355,Franca,7.443887233734131,3.483107585268149,Soja,3500,332
-29.35805496,-63.48429259,25.9720029,18.35139,10.55619645,1.546136452,5.755996667,0.04710419355,Franca,7.402020454406738,1.726786069401579,Soja,2500,341
-36.33534228,-64.65379758,20.56713677,13.95170667,7.162943226,4.873548387,3.71,0.05709677419,Franco arenosa,7.705639362335205,1.9312887260892504,Cebada,3200,179
-36.36008061,-64.64883364,20.56714677,13.95171667,7.162953226,4.873558387,3.71001,0.05710677419,Franco arenosa,7.654115200042725,2.9615515518352487,Cebada,2400,179
-36.36387135,-64.63633637,20.56715677,13.95172667,7.162963226,4.873568387,3.71002,0.05711677419,Franco arenosa,7.58195161819458,3.0852845649025937,Cebada,2500,165
-36.37625359,-64.64405475,20.56716677,13.95173667,7.162973226,4.873578387,3.71003,0.05712677419,Franco arenosa,7.573873996734619,2.6982690119248454,Cebada,1200,158
-36.37847943,-64.67471014,20.56717677,13.95174667,7.162983226,4.873588387,3.71004,0.05713677419,Franco arenosa,7.61745548248291,3.358160360554236,Maiz,8441,311
-36.34865871,-64.68021576,20.56718677,13.95175667,7.162993226,4.873598387,3.71005,0.05714677419,Franco arenosa,7.742666721343994,3.326751661844061,Maiz,7860,294
-36.35966417,-64.67728544,20.56719677,13.95176667,7.163003226,4.873608387,3.71006,0.05715677419,Franco arenosa,7.692685127258301,2.0141234779064456,Maiz,7280,319
-36.34060002,-64.67935145,20.56720677,13.95177667,7.163013226,4.873618387,3.71007,0.05716677419,Franco arenosa,7.669824600219727,1.6823514299729578,Maiz,6500,295
-36.3609383,-64.64102568,20.56721677,13.95178667,7.163023226,4.873628387,3.71008,0.05717677419,Franco arenosa,7.58195161819458,2.9942194045474126,Soja,3500,349
-36.37519084,-64.69801074,20.6083871,13.88833333,7.080322581,3.948064516,3.469333333,0.06806451613,Franco arenosa,7.592622756958008,1.8812317046326603,Soja,1800,358
-36.33593854,-64.64930509,20.56722677,13.95179667,7.163033226,4.873638387,3.71009,0.05718677419,Franco arenosa,7.654769420623779,2.0804158022701555,Soja,3000,345
-36.35227334,-64.65928951,20.56723677,13.95180667,7.163043226,4.873648387,3.7101,0.05719677419,Franco arenosa,7.543874263763428,2.473412229434392,Soja,2700,345
-36.35207057,-64.68764115,20.6083971,13.88834333,7.080332581,3.948074516,3.469343333,0.06807451613,Franco arenosa,7.697866916656494,3.4866814570707625,Soja,1400,337
-36.33507994,-64.66708673,20.56724677,13.95181667,7.163053226,4.873658387,3.71011,0.05720677419,Franco arenosa,7.715380191802978,2.846121222813266,Soja,1200,354
-36.3539628,-64.6853754,20.56725677,13.95182667,7.163063226,4.873668387,3.71012,0.05721677419,Franco arenosa,7.742666721343994,2.9569075967272087,Soja,2600,362
-36.36146927,-64.6974781,20.6084071,13.88835333,7.080342581,3.948084516,3.469353333,0.06808451613,Franco arenosa,7.672994613647461,2.6288976809536253,Soja,2000,348
-36.35035631,-64.66887452,20.56726677,13.95183667,7.163073226,4.873678387,3.71013,0.05722677419,Franco arenosa,7.732562065124512,2.867670183818857,Soja,3210,343
-36.37994419,-64.67785418,20.56727677,13.95184667,7.163083226,4.873688387,3.71014,0.05723677419,Franco arenosa,7.625804424285889,3.2837188655364384,Soja,1741,346
-36.36583004,-64.68334056,20.56728677,13.95185667,7.163093226,4.873698387,3.71015,0.05724677419,Franco arenosa,7.585841178894043,2.372279336701082,Soja,2968,340
-36.34012322,-64.66198261,20.56729677,13.95186667,7.163103226,4.873708387,3.71016,0.05725677419,Franco arenosa,7.555831909179687,1.285331124831417,Soja,2682,344
-36.36648046,-64.64780842,20.56730677,13.95187667,7.163113226,4.873718387,3.71017,0.05726677419,Franco arenosa,7.726649284362793,3.349917831745426,Trigo,3000,154
-36.37911581,-64.66880395,20.56731677,13.95188667,7.163123226,4.873728387,3.71018,0.05727677419,Franco arenosa,7.61745548248291,2.8845817390217414,Trigo,1800,165
-36.33095908,-64.6744639,20.56732677,13.95189667,7.163133226,4.873738387,3.71019,0.05728677419,Franco arenosa,7.715380191802978,2.5618680974491768,Trigo,2100,154
-36.33710323,-64.69281435,20.6084171,13.88836333,7.080352581,3.948094516,3.469363333,0.06809451613,Franco arenosa,7.68579626083374,1.4544090392579676,Trigo,1500,152
-26.85649067,-60.24563598,27.10906226,23.56669667,15.13906226,6.591300323,9.365676667,1.620655161,Franco limosa,7.285234928131103,1.33418965237141,Maiz,2600,288
-26.84829985,-60.22863655,27.10907226,23.56670667,15.13907226,6.591310323,9.365686667,1.620665161,Franco limosa,7.422954082489014,2.370280909097021,Maiz,1900,278
-26.84148564,-60.20327519,27.10908226,23.56671667,15.13908226,6.591320323,9.365696667,1.620675161,Franco limosa,7.496771335601807,3.386326019444959,Maiz,1200,277
-26.86427704,-60.19841126,27.10909226,23.56672667,15.13909226,6.591330323,9.365706667,1.620685161,Franco limosa,7.382571220397949,1.9026964245770417,Maiz,1500,261
-26.84441404,-60.24309617,27.10910226,23.56673667,15.13910226,6.591340323,9.365716667,1.620695161,Franco limosa,7.377077579498291,2.8629420856425485,Soja,1400,341
-26.84113486,-60.20636937,27.10911226,23.56674667,15.13911226,6.591350323,9.365726667,1.620705161,Franco limosa,7.496771335601807,2.051875154513223,Soja,1200,335
-26.86259687,-60.23430306,27.10912226,23.56675667,15.13912226,6.591360323,9.365736667,1.620715161,Franco limosa,7.446804523468018,2.995910373796721,Soja,1500,326
-26.87336999,-60.20129106,27.10913226,23.56676667,15.13913226,6.591370323,9.365746667,1.620725161,Franco limosa,6.511308270412829,3.1719962243405435,Soja,800,322
-26.84202882,-60.19236883,27.10914226,23.56677667,15.13914226,6.591380323,9.365756667,1.620735161,Franco limosa,7.4080810546875,2.5539992333681685,Soja,1200,317
-26.85664284,-60.19750735,27.10915226,23.56678667,15.13915226,6.591390323,9.365766667,1.620745161,Franco limosa,7.325712203979492,1.34877572130137,Soja,1100,332
-26.84766034,-60.19256069,27.10916226,23.56679667,15.13916226,6.591400323,9.365776667,1.620755161,Franco limosa,7.367015838623047,2.279289192660151,Soja,1400,322
-26.84927913,-60.20301455,27.10917226,23.56680667,15.13917226,6.591410323,9.365786667,1.620765161,Franco limosa,7.312609672546387,1.5147129323051056,Soja,700,325
-26.86837185,-60.1900336,27.10918226,23.56681667,15.13918226,6.591420323,9.365796667,1.620775161,Franco limosa,7.382571220397949,3.1885676923551727,Soja,1349,322
-26.86743416,-60.22077959,27.10919226,23.56682667,15.13919226,6.591430323,9.365806667,1.620785161,Franco limosa,7.3704750650395425,1.366484787537597,Soja,1147,333
-26.88163479,-60.22147416,27.10920226,23.56683667,15.13920226,6.591440323,9.365816667,1.620795161,Franco limosa,7.391665458679199,3.250271744598006,Soja,1458,327
-26.86591706,-60.24585054,27.10921226,23.56684667,15.13921226,6.591450323,9.365826667,1.620805161,Franco limosa,7.347804546356201,2.270673348606937,Soja,768,320
-26.88823002,-60.24653725,27.10922226,23.56685667,15.13922226,6.591460323,9.365836667,1.620815161,Franco limosa,7.132264137268066,1.5733487882037205,Trigo,1400,160
-26.84880116,-60.20000259,27.10923226,23.56686667,15.13923226,6.591470323,9.365846667,1.620825161,Franco limosa,7.312609672546387,1.556900125468631,Trigo,800,141
-26.89297757,-60.19581275,27.10924226,23.56687667,15.13924226,6.591480323,9.365856667,1.620835161,Franco limosa,7.383970260620117,2.435494059614602,Trigo,800,141
-26.85621391,-60.19124241,27.10925226,23.56688667,15.13925226,6.591490323,9.365866667,1.620845161,Franco limosa,7.325712203979492,2.0525660788334608,Trigo,1100,148
-33.47963946,-60.00934625,22.32779194,17.26071667,10.56553387,13.73908226,5.35105,0.9013403226,Franco arenosa grues,6.968094348907471,1.2687758180821065,Cebada,0,166
-33.50301728,-60.02267967,22.32780194,17.26072667,10.56554387,13.73909226,5.35106,0.9013503226,Franco limosa,6.839959144592285,2.324669657224578,Cebada,1899,158
-33.49289038,-59.98708244,22.32781194,17.26073667,10.56555387,13.73910226,5.35107,0.9013603226,Franco arcillo limos,7.113720893859863,3.391287926615097,Cebada,4500,168
-33.47973798,-59.98950138,22.32782194,17.26074667,10.56556387,13.73911226,5.35108,0.9013703226,Areno-gravillosa,7.311359882354736,2.34209038360888,Cebada,4200,140
-33.48575711,-60.02792558,22.32783194,17.26075667,10.56557387,13.73912226,5.35109,0.9013803226,Franco limosa,6.692264080047607,2.007356085682641,Maiz,6530,309
-33.46940875,-60.03601104,22.32784194,17.26076667,10.56558387,13.73913226,5.3511,0.9013903226,Arenosa,6.35967493057251,2.1870520264461963,Maiz,4800,275
-33.46655858,-60.01812036,22.32785194,17.26077667,10.56559387,13.73914226,5.35111,0.9014003226,Areno-gravillosa,6.509851932525635,1.4307201096507778,Maiz,8900,313
-33.49026799,-59.9767289,22.32786194,17.26078667,10.56560387,13.73915226,5.35112,0.9014103226,Franca,6.638023853302002,1.273506229937274,Maiz,7900,286
-33.49014834,-60.00133885,22.32787194,17.26079667,10.56561387,13.73916226,5.35113,0.9014203226,Franco limosa,7.247807441993023,3.488030543573485,Soja,3500,346
-33.4815242,-60.03704079,22.32788194,17.26080667,10.56562387,13.73917226,5.35114,0.9014303226,Franco limosa,6.1837968826293945,1.6184704107856778,Soja,1900,340
-33.47903302,-60.03115231,22.32789194,17.26081667,10.56563387,13.73918226,5.35115,0.9014403226,Franco limosa,6.1837968826293945,2.9840441566124056,Soja,4100,340
-33.5057975,-59.98153457,22.32790194,17.26082667,10.56564387,13.73919226,5.35116,0.9014503226,Franco limosa,6.531663417816162,1.683460766029699,Soja,3800,335
-33.4628504,-60.01884333,22.32791194,17.26083667,10.56565387,13.73920226,5.35117,0.9014603226,Franca limosa,6.424025058746338,1.8979845693427024,Soja,2100,329
-33.50542211,-60.02026765,22.32792194,17.26084667,10.56566387,13.73921226,5.35118,0.9014703226,Franco limosa,7.388182163238525,2.131712222365842,Soja,600,331
-33.4769269,-60.03242836,22.32793194,17.26085667,10.56567387,13.73922226,5.35119,0.9014803226,Franco limosa,6.35967493057251,2.829189185445744,Soja,2600,334
-33.46197442,-60.0353325,22.32794194,17.26086667,10.56568387,13.73923226,5.3512,0.9014903226,Arenosa,6.340890884399414,1.4030384822609885,Soja,2200,333
-33.49064364,-59.98130092,22.32795194,17.26087667,10.56569387,13.73924226,5.35121,0.9015003226,Franco arcillo limos,6.638023853302002,3.1541055650143,Soja,2918,332
-33.49053091,-59.98902895,22.32796194,17.26088667,10.56570387,13.73925226,5.35122,0.9015103226,Franco arcillo limos,7.113720893859863,2.572238311776776,Soja,1576,346
-33.4670028,-60.0064086,22.32797194,17.26089667,10.56571387,13.73926226,5.35123,0.9015203226,Areno-gravillosa,6.633487224578857,1.7398322270018645,Soja,3524,335
-33.48419557,-60.03161521,22.32798194,17.26090667,10.56572387,13.73927226,5.35124,0.9015303226,Franco limosa,6.1837968826293945,1.8801283128247648,Soja,2944,321
-33.46621964,-60.01445523,22.32799194,17.26091667,10.56573387,13.73928226,5.35125,0.9015403226,Franco arenosa grues,6.509851932525635,2.147318275067351,Trigo,2100,162
-33.46242961,-60.01749225,22.32800194,17.26092667,10.56574387,13.73929226,5.35126,0.9015503226,Franco arenosa grues,6.509851932525635,1.5927002710476712,Trigo,4400,165
-33.49657874,-59.98549944,22.32801194,17.26093667,10.56575387,13.73930226,5.35127,0.9015603226,Franco limosa,6.063918113708496,3.0020915236373424,Trigo,3700,156
-33.48536446,-60.02379187,22.32802194,17.26094667,10.56576387,13.73931226,5.35128,0.9015703226,Franco limosa,6.692264080047607,1.4633918842827047,Trigo,4800,171
-33.48808482,-60.02138889,22.32803194,17.26095667,10.56577387,13.73932226,5.35129,0.9015803226,Franco limosa,6.545095920562744,2.4512871404155443,Trigo,2100,158
-33.50945646,-60.00168662,22.32804194,17.26096667,10.56578387,13.73933226,5.3513,0.9015903226,Franco limosa,6.630022048950195,1.2185963058069949,Trigo,4600,149
-33.50944244,-60.01194146,22.32805194,17.26097667,10.56579387,13.73934226,5.35131,0.9016003226,Franco limosa,6.864198207855225,1.8324318715909405,Trigo,4299,150
-36.5775418,-64.62918456,20.56733677,13.95190667,7.163143226,4.873748387,3.7102,0.05729677419,Franco arenosa,7.589364051818848,1.413781076168812,Cebada,2700,159
-36.58631347,-64.6124933,20.56734677,13.95191667,7.163153226,4.873758387,3.71021,0.05730677419,Franco arenosa,7.573433399200439,2.72912133107666,Cebada,0,155
-36.56016344,-64.63976591,20.56735677,13.95192667,7.163163226,4.873768387,3.71022,0.05731677419,Franco arenosa,7.628218650817871,2.4420046795841754,Cebada,2400,153
-36.53998289,-64.61397894,20.56736677,13.95193667,7.163173226,4.873778387,3.71023,0.05732677419,Franco arenosa,7.697726249694824,1.8119882200264867,Cebada,1100,179
-36.5631486,-64.64390715,20.56737677,13.95194667,7.163183226,4.873788387,3.71024,0.05733677419,Franco arenosa,7.610495090484619,3.376605013762357,Maiz,7909,292
-36.58324692,-64.62163385,20.56738677,13.95195667,7.163193226,4.873798387,3.71025,0.05734677419,Franco arenosa,7.589364051818848,3.067308715904497,Maiz,6430,298
-36.56046963,-64.6179569,20.56739677,13.95196667,7.163203226,4.873808387,3.71026,0.05735677419,Franco arenosa,7.675889492034912,3.291544045387999,Maiz,6880,329
-36.54718959,-64.66328338,20.56740677,13.95197667,7.163213226,4.873818387,3.71027,0.05736677419,Franco arenosa,7.65754508972168,3.0596763202267487,Maiz,6000,303
-36.5824154,-64.61384796,20.56741677,13.95198667,7.163223226,4.873828387,3.71028,0.05737677419,Franco arenosa,7.579785823822021,2.6185114170106223,Soja,3000,341
-36.55341505,-64.65950757,20.56742677,13.95199667,7.163233226,4.873838387,3.71029,0.05738677419,Franco arenosa,7.665647029876709,2.728356637601624,Soja,1600,355
-36.58596921,-64.64998652,20.56743677,13.95200667,7.163243226,4.873848387,3.7103,0.05739677419,Franco arenosa,7.767300128936768,2.134620251959362,Soja,2800,363
-36.56244018,-64.62730118,20.56744677,13.95201667,7.163253226,4.873858387,3.71031,0.05740677419,Franco arenosa,7.670200347900391,1.322065481196515,Soja,2100,350
-36.55596941,-64.62937105,20.56745677,13.95202667,7.163263226,4.873868387,3.71032,0.05741677419,Franco arenosa,7.581274032592773,3.1558533953701904,Soja,1200,350
-36.55719588,-64.63962044,20.56746677,13.95203667,7.163273226,4.873878387,3.71033,0.05742677419,Franco arenosa,7.628218650817871,3.498004129350272,Soja,1200,335
-36.54632901,-64.65161347,20.56747677,13.95204667,7.163283226,4.873888387,3.71034,0.05743677419,Franco arenosa,7.702773571014404,2.959354515457342,Soja,2400,356
-36.56703297,-64.61735228,20.56748677,13.95205667,7.163293226,4.873898387,3.71035,0.05744677419,Franco arenosa,7.701077938079834,2.819188177349388,Soja,1500,345
-36.56305781,-64.6109763,20.56749677,13.95206667,7.163303226,4.873908387,3.71036,0.05745677419,Franco arenosa,7.675889492034912,3.36803725104226,Soja,2770,360
-36.58626669,-64.60665943,20.56750677,13.95207667,7.163313226,4.873918387,3.71037,0.05746677419,Franco arenosa,7.522642612457275,2.140192112088637,Soja,1576,350
-36.57606803,-64.63833332,20.56751677,13.95208667,7.163323226,4.873928387,3.71038,0.05747677419,Franco arenosa,7.710289478302002,2.2552016419987044,Soja,2773,349
-36.57206234,-64.65780846,20.56752677,13.95209667,7.163333226,4.873938387,3.71039,0.05748677419,Franco arenosa,7.562134742736816,2.1102234291159583,Soja,2061,362
-36.54513857,-64.63042242,20.56753677,13.95210667,7.163343226,4.873948387,3.7104,0.05749677419,Franco arenosa,7.733860492706299,1.599981115104949,Trigo,2700,184
-36.57685055,-64.60404895,20.56754677,13.95211667,7.163353226,4.873958387,3.71041,0.05750677419,Franco arenosa,7.551793098449707,1.3335414024262642,Trigo,1800,162
-36.58300966,-64.6386999,20.56755677,13.95212667,7.163363226,4.873968387,3.71042,0.05751677419,Franco arenosa,7.710289478302002,3.125803224076528,Trigo,1800,177
-36.56002173,-64.62509036,20.56756677,13.95213667,7.163373226,4.873978387,3.71043,0.05752677419,Franco arenosa,7.670200347900391,1.7571543252092483,Trigo,1100,176
-36.78935245,-59.10318988,18.55322581,13.62733333,7.97483871,7.917741935,3.325666667,0.3351612903,Franca,7.258594036102295,1.4552263385984747,Cebada,4800,173
-36.75840492,-59.0956392,18.55323581,13.62734333,7.97484871,7.917751935,3.325676667,0.3351712903,Franca,7.143374443054199,1.5682359924794482,Cebada,2000,156
-36.75921498,-59.1176714,18.55324581,13.62735333,7.97485871,7.917761935,3.325686667,0.3351812903,Franco limosa,6.960873603820801,1.8010147788246442,Cebada,5200,173
-36.75988025,-59.08053792,18.55325581,13.62736333,7.97486871,7.917771935,3.325696667,0.3351912903,Franca,6.984975337982178,1.8511063570591129,Cebada,4200,180
-36.76173045,-59.10916432,18.55326581,13.62737333,7.97487871,7.917781935,3.325706667,0.3352012903,Franca,6.835323810577393,2.0785796540241948,Maiz,6800,311
-36.79266632,-59.11801973,18.55327581,13.62738333,7.97488871,7.917791935,3.325716667,0.3352112903,Franco limosa,7.271215438842773,1.4897103764733868,Maiz,5000,326
-36.79699076,-59.09805108,18.55328581,13.62739333,7.97489871,7.917801935,3.325726667,0.3352212903,Franca,7.306365489959717,1.957166831833772,Maiz,6200,307
-36.75884898,-59.11125908,18.55329581,13.62740333,7.97490871,7.917811935,3.325736667,0.3352312903,Franca,6.835323810577393,3.226889533203922,Maiz,5500,300
-36.75964112,-59.07128933,18.55330581,13.62741333,7.97491871,7.917821935,3.325746667,0.3352412903,Franca,6.73584508895874,1.814381661465152,Soja,2700,359
-36.80009022,-59.07251793,18.55331581,13.62742333,7.97492871,7.917831935,3.325756667,0.3352512903,Franca,7.514050483703613,2.636672585750825,Soja,2000,351
-36.76483958,-59.09227375,18.55332581,13.62743333,7.97493871,7.917841935,3.325766667,0.3352612903,Franca,7.086719036102295,1.7342484682390866,Soja,2500,344
-36.77690381,-59.06408369,18.55333581,13.62744333,7.97494871,7.917851935,3.325776667,0.3352712903,Franca,7.23347806930542,3.4173550570744133,Soja,2400,361
-36.79483695,-59.10289589,18.55334581,13.62745333,7.97495871,7.917861935,3.325786667,0.3352812903,Franca,7.306365489959717,2.3313852902989884,Soja,1000,353
-36.77827458,-59.06259335,18.55335581,13.62746333,7.97496871,7.917871935,3.325796667,0.3352912903,Franca,7.23347806930542,2.079406094926024,Soja,1497,348
-36.8019346,-59.11971871,18.55336581,13.62747333,7.97497871,7.917881935,3.325806667,0.3353012903,Franco limosa,7.156454563140869,2.714974300302919,Soja,1500,351
-36.77706171,-59.08056012,18.55337581,13.62748333,7.97498871,7.917891935,3.325816667,0.3353112903,Franca,7.09736967086792,1.7209805574969144,Soja,2150,345
-36.79696076,-59.12172967,18.55338581,13.62749333,7.97499871,7.917901935,3.325826667,0.3353212903,Franco limosa,7.156454563140869,3.418456373256885,Soja,1525,346
-36.7683469,-59.11363223,18.55339581,13.62750333,7.97500871,7.917911935,3.325836667,0.3353312903,Franco limosa,7.353882789611816,2.301233909347994,Soja,2187,355
-36.77480411,-59.07671027,18.55340581,13.62751333,7.97501871,7.917921935,3.325846667,0.3353412903,Franca,6.983960151672363,1.4368409082363542,Soja,1976,338
-36.80171255,-59.07292799,18.55341581,13.62752333,7.97502871,7.917931935,3.325856667,0.3353512903,Franca,7.514050483703613,2.70915569451227,Trigo,2500,177
-36.79732146,-59.10069308,18.55342581,13.62753333,7.97503871,7.917941935,3.325866667,0.3353612903,Franca,7.306365489959717,1.2436599020695234,Trigo,4200,175
-36.75532009,-59.1188992,18.55343581,13.62754333,7.97504871,7.917951935,3.325876667,0.3353712903,Franco limosa,7.254544734954834,2.1178646692271283,Trigo,1814,160
-36.78751671,-59.11771642,18.55344581,13.62755333,7.97505871,7.917961935,3.325886667,0.3353812903,Franco limosa,7.271215438842773,2.3905287937833943,Trigo,5000,170
-36.78732775,-59.1215737,18.55345581,13.62756333,7.97506871,7.917971935,3.325896667,0.3353912903,Franco limosa,7.271215438842773,2.7270854989602515,Trigo,4500,160
-36.53032855,-64.30658298,20.56757677,13.95214667,7.163383226,4.873988387,3.71044,0.05753677419,Franco arenosa,7.289549827575684,3.4661808613555696,Cebada,3000,159
-36.52454374,-64.27275745,20.56758677,13.95215667,7.163393226,4.873998387,3.71045,0.05754677419,Franco arenosa,7.207022666931152,2.24855053380907,Cebada,2400,170
-36.51515759,-64.26662743,20.56759677,13.95216667,7.163403226,4.874008387,3.71046,0.05755677419,Franco arenosa,7.220476627349853,2.8564842512806043,Cebada,2600,174
-36.50649519,-64.30032148,20.56760677,13.95217667,7.163413226,4.874018387,3.71047,0.05756677419,Franco arenosa,7.158175468444824,3.143734230402445,Cebada,1100,154
-36.49245952,-64.31030488,20.56761677,13.95218667,7.163423226,4.874028387,3.71048,0.05757677419,Franco arenosa,7.173008441925049,3.0870345611676857,Maiz,8394,311
-36.50964798,-64.31049011,20.56762677,13.95219667,7.163433226,4.874038387,3.71049,0.05758677419,Franco arenosa,7.16889762878418,3.101312376695564,Maiz,7380,323
-36.54016427,-64.30487358,20.56763677,13.95220667,7.163443226,4.874048387,3.7105,0.05759677419,Franco arenosa,7.204035758972168,2.164353275813744,Maiz,7850,328
-36.52805935,-64.26036623,20.56764677,13.95221667,7.163453226,4.874058387,3.71051,0.05760677419,Franco arenosa,7.230281829833984,3.267621163504166,Maiz,6000,323
-36.49105387,-64.26005601,20.56765677,13.95222667,7.163463226,4.874068387,3.71052,0.05761677419,Franco arenosa,7.245309829711914,2.6621748026510668,Soja,3500,335
-36.51089487,-64.3144327,20.56766677,13.95223667,7.163473226,4.874078387,3.71053,0.05762677419,Franco arenosa,7.16889762878418,2.6516289326652656,Soja,1800,359
-36.53535281,-64.27518546,20.56767677,13.95224667,7.163483226,4.874088387,3.71054,0.05763677419,Franco arenosa,7.197596549987793,1.873479351482076,Soja,3000,359
